"CRN","Subject","Course","Section","Title","Credits","MeetingType","Time","Days","Location","DateRange","ScheduleType","Instructors"
"12432","POLS","799","F","Ph.D. Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Ayşe Betül Çelik (P)"
"13083","POLS","799","G","Ph.D. Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Meltem Müftüler-Baç (P)"
"10775","PROJ","201","0","Undergraduate Project Course","1.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Project","Emre Erol (P)"
"10970","PSY","201","0","Mind and Behavior","3.000","Class","8:40 am - 11:30 am","F","Fac. of Engin. and Nat. Sci. G077","Sep 28, 2026 - Dec 31, 2026","2nd del","Çiğdem Bağcı (P), Nihan Alp , Çağla Aydın , Olesya Blazhenkova , Robert Booth , Feyza Çorapçı , Junko Kanero"
"10971","PSY","202","0","Research Methods and Statistics for Psychology I","3.000","Class","12:40 pm - 3:30 pm","M","Fac.of Arts and Social Sci. 1076","Sep 28, 2026 - Dec 31, 2026","1st del","Robert Booth (P)"
"10972","PSY","202L","A","Research Methods and Statistics for Psychology I Lab","0.000","Class","9:40 am - 10:30 am","F","Fac.of Arts and Social Sci. G030","Sep 28, 2026 - Dec 31, 2026","1st del","Robert Booth (P)"
"10973","PSY","202L","B","Research Methods and Statistics for Psychology I Lab","0.000","Class","10:40 am - 11:30 am","F","Fac.of Arts and Social Sci. G030","Sep 28, 2026 - Dec 31, 2026","1st del","Robert Booth (P)"
"10974","PSY","202L","C","Research Methods and Statistics for Psychology I Lab","0.000","Class","11:40 am - 12:30 pm","F","Fac.of Arts and Social Sci. G030","Sep 28, 2026 - Dec 31, 2026","1st del","Robert Booth (P)"
"13653","PSY","300","0","Project and Internship","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Internship",""
"11918","PSY","310","0","Cognitive Processes","3.000","Class","2:40 pm - 5:30 pm","R","Fac.of Arts and Social Sci. 1099","Sep 28, 2026 - Dec 31, 2026","1st del","Olesya Blazhenkova (P)"
"12531","PSY","311","0","Emotion","3.000","Class","11:40 am - 2:30 pm","R","Fac.of Arts and Social Sci. G052","Sep 28, 2026 - Dec 31, 2026","1st del","Robert Booth (P)"
"13571","PSY","314","0","Language","3.000","Class","3:40 pm - 6:30 pm","M","Fac.of Arts and Social Sci. 1079","Sep 28, 2026 - Dec 31, 2026","1st del","Junko Kanero (P)"
"10157","PSY","315","0","Memory","3.000","Class","1:40 pm - 4:30 pm","T","Fac.of Arts and Social Sci. 1089","Sep 28, 2026 - Dec 31, 2026","1st del","Çağla Aydın (P)"
"13572","PSY","320","0","Developmental Psychology","3.000","Class","8:40 am - 11:30 am","W","Fac.of Arts and Social Sci. 2031","Sep 28, 2026 - Dec 31, 2026","1st del","Junko Kanero (P)"
"10154","PSY","340","0","Social Psychology","3.000","Class","9:40 am - 12:30 pm","M","Fac.of Arts and Social Sci. 1089","Sep 28, 2026 - Dec 31, 2026","1st del","Çiğdem Bağcı (P)"
"12993","PSY","350","0","Introduction to Neuroscience","3.000","Class","2:40 pm - 5:30 pm","W","Fac.of Arts and Social Sci. 1097","Sep 28, 2026 - Dec 31, 2026","1st del","Nihan Alp (P)"
"10149","PSY","360","0","Abnormal Behavior","3.000","Class","12:40 pm - 1:30 pm","T","Fac.of Arts and Social Sci. 1099","Sep 28, 2026 - Dec 31, 2026","2nd del","Feyza Çorapçı (P)"
"10149","PSY","360","0","Abnormal Behavior","3.000","Class","9:40 am - 11:30 am","R","Fac.of Arts and Social Sci. G025","Sep 28, 2026 - Dec 31, 2026","1st del","Feyza Çorapçı (P)"
"13069","PSY","398","A","Independent Study I","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Junko Kanero (P)"
"13070","PSY","398","B","Independent Study I","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Çağla Aydın (P)"
"13077","PSY","398","C","Independent Study I","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Nihan Alp (P)"
"13656","PSY","398","D","Independent Study I","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Olesya Blazhenkova (P)"
"12095","PSY","398","E","Independent Study I","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Robert Booth (P)"
"12624","PSY","398","F","Independent Study I","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Feyza Çorapçı (P)"
"13657","PSY","398","G","Independent Study I","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Çiğdem Bağcı (P)"
"13658","PSY","399","A","Independent Study II","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Robert Booth (P)"
"13659","PSY","399","B","Independent Study II","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Junko Kanero (P)"
"13660","PSY","399","C","Independent Study II","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Çağla Aydın (P)"
"13661","PSY","399","D","Independent Study II","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Çiğdem Bağcı (P)"
"13662","PSY","399","E","Independent Study II","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Nihan Alp (P)"
"13663","PSY","399","F","Independent Study II","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Olesya Blazhenkova (P)"
"13664","PSY","399","G","Independent Study II","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Feyza Çorapçı (P)"
"13004","PSY","407","0","EEG Methods and Analyses","3.000","Class","11:40 am - 1:30 pm","T","Fac.of Arts and Social Sci. 1096","Sep 28, 2026 - Dec 31, 2026","1st del","Nihan Alp (P)"
"13004","PSY","407","0","EEG Methods and Analyses","3.000","Class","11:40 am - 12:30 pm","W","Fac.of Arts and Social Sci. 1096","Sep 28, 2026 - Dec 31, 2026","2nd del","Nihan Alp (P)"
"13010","PSY","412","0","Visual Cognition","3.000","Class","2:40 pm - 5:30 pm","W","Fac.of Arts and Social Sci. G052","Sep 28, 2026 - Dec 31, 2026","1st del","Olesya Blazhenkova (P)"
"13574","PSY","416","0","Culture and Cognition","3.000","Class","12:40 pm - 3:30 pm","M","Fac.of Arts and Social Sci. 1102","Sep 28, 2026 - Dec 31, 2026","1st del","Çağla Aydın (P)"
"13576","PSY","445","0","Selected Topics in Social Psychology","3.000","Class","8:40 am - 11:30 am","T","Fac.of Arts and Social Sci. 1080","Sep 28, 2026 - Dec 31, 2026","1st del",""
"13647","PSY","501","0","Trends in Psychological Science","3.000","Class","8:40 am - 11:30 am","T","Fac.of Arts and Social Sci. 2031","Sep 28, 2026 - Dec 31, 2026","1st del","Feyza Çorapçı (P), Nihan Alp , Çağla Aydın , Çiğdem Bağcı , Olesya Blazhenkova , Robert Booth , Junko Kanero"
"13007","PSY","507","0","EEG Methods and Analyses","3.000","Class","11:40 am - 1:30 pm","T","Fac.of Arts and Social Sci. 1096","Sep 28, 2026 - Dec 31, 2026","1st del","Nihan Alp (P)"
"13007","PSY","507","0","EEG Methods and Analyses","3.000","Class","11:40 am - 12:30 pm","W","Fac.of Arts and Social Sci. 1096","Sep 28, 2026 - Dec 31, 2026","2nd del","Nihan Alp (P)"
"13012","PSY","512","0","Visual Cognition","3.000","Class","2:40 pm - 5:30 pm","W","Fac.of Arts and Social Sci. G052","Sep 28, 2026 - Dec 31, 2026","1st del","Olesya Blazhenkova (P)"
"13575","PSY","516","0","Culture and Cognition","3.000","Class","12:40 pm - 3:30 pm","M","Fac.of Arts and Social Sci. 1102","Sep 28, 2026 - Dec 31, 2026","1st del","Çağla Aydın (P)"
"13665","PSY","590","0","Pro- Thesis Seminar","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Seminar","Çiğdem Bağcı (P)"
"10086","PSY","599","A","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Nihan Alp (P)"
"10088","PSY","599","B","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Nebi Sümer (P)"
"10090","PSY","599","C","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Olesya Blazhenkova (P)"
"10091","PSY","599","D","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Junko Kanero (P)"
"10092","PSY","599","E","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Gül Günaydın (P)"
"10095","PSY","599","F","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Feyza Çorapçı (P)"
"10096","PSY","599","G","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Eren Günseli (P)"
"13078","PSY","599","H","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Emre Selçuk (P)"
"13079","PSY","599","I","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Çiğdem Bağcı (P)"
"10100","PSY","599","J","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Çağla Aydın (P)"
"13331","PSY","620","A","Directed Research in Psychological Science","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Çiğdem Bağcı (P)"
"13430","PSY","620","B","Directed Research in Psychological Science","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Çağla Aydın (P)"
"13666","PSY","620","C","Directed Research in Psychological Science","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Olesya Blazhenkova (P)"
"13667","PSY","620","D","Directed Research in Psychological Science","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Robert Booth (P)"
"13668","PSY","620","E","Directed Research in Psychological Science","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Junko Kanero (P)"
"13669","PSY","620","F","Directed Research in Psychological Science","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Nihan Alp (P)"
"13670","PSY","620","G","Directed Research in Psychological Science","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Feyza Çorapçı (P)"
"13671","PSY","621","A","Directed Research in Psychological Science II","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Lecture","Çağla Aydın (P)"
"13672","PSY","621","B","Directed Research in Psychological Science II","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Lecture","Çiğdem Bağcı (P)"
"13673","PSY","621","C","Directed Research in Psychological Science II","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Lecture","Olesya Blazhenkova (P)"
"13674","PSY","621","D","Directed Research in Psychological Science II","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Lecture","Robert Booth (P)"
"13675","PSY","621","E","Directed Research in Psychological Science II","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Lecture","Junko Kanero (P)"
"13676","PSY","621","F","Directed Research in Psychological Science II","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Lecture","Feyza Çorapçı (P)"
"13677","PSY","621","G","Directed Research in Psychological Science II","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Lecture","Nihan Alp (P)"
"12628","PSY","690","0","Ph.D. Pro-thesis Seminar","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Seminar","Çiğdem Bağcı (P)"
"12630","PSY","699","B","Ph.D. Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Nebi Sümer (P)"
"12633","PSY","799","C","Ph.D. Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Robert Booth (P)"
"12412","QL","700","0","PhD Qualifying Exam Preparation","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Qualifying Exam Preparation","Feyza Çorapçı (P)"
"12028","SEC","537","0","Cybersecurity Practices and Applications","3.000","Class","11:40 am - 12:30 pm","M","Fac.of Arts and Social Sci. 1010","Sep 28, 2026 - Dec 31, 2026","2nd del","Orçun Çetin (P)"
"12028","SEC","537","0","Cybersecurity Practices and Applications","3.000","Class","3:40 pm - 5:30 pm","R","Fac.of Arts and Social Sci. 1010","Sep 28, 2026 - Dec 31, 2026","1st del","Orçun Çetin (P)"
"11346","SEC","551","0","Graduate Seminar I","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Seminar","Dilara Keküllüoğlu (P)"
"12374","SEC","590","02","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Orçun Çetin (P)"
"11781","SEC","790","0","PhD Dissertation","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Erkay Savaş (P)"
"10977","SPS","101","A","Humanity and Society I","3.000","Class","9:40 am - 11:30 am","T","Sabancı Business School G071","Sep 28, 2026 - Dec 31, 2026","1st del","Melike Ayşe Kocacık Şenol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Emre Erol , Burhan İzgin , Tommaso Stefini"
"10978","SPS","101","B","Humanity and Society I","3.000","Class","10:40 am - 12:30 pm","W","Sabancı Business School G071","Sep 28, 2026 - Dec 31, 2026","1st del","Melike Ayşe Kocacık Şenol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Emre Erol , Burhan İzgin , Tommaso Stefini"
"10979","SPS","101","C","Humanity and Society I","3.000","Class","10:40 am - 12:30 pm","R","Sabancı Business School G071","Sep 28, 2026 - Dec 31, 2026","1st del","Melike Ayşe Kocacık Şenol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Emre Erol , Burhan İzgin , Tommaso Stefini"
"10980","SPS","101D","A1","Humanity and Society I - Discussion","0.000","Class","2:40 pm - 4:30 pm","T","Fac.of Arts and Social Sci. 1098","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Burhan İzgin , Fatma Merve Karabulut , Melike Ayşe Kocacık Şenol"
"10989","SPS","101D","A10","Humanity and Society I - Discussion","0.000","Class","4:40 pm - 6:30 pm","T","Sabancı Business School G042","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Burhan İzgin , Melike Ayşe Kocacık Şenol , Hale Överoğlu"
"12758","SPS","101D","A11","Humanity and Society I - Discussion","0.000","Class","4:40 pm - 6:30 pm","T","Fac.of Arts and Social Sci. 1080","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Alper Çakmak , Gizem Damla Çakmak , Burhan İzgin , Melike Ayşe Kocacık Şenol"
"10981","SPS","101D","A2","Humanity and Society I - Discussion","0.000","Class","2:40 pm - 4:30 pm","T","Fac.of Arts and Social Sci. G048","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Burhan İzgin , Melike Ayşe Kocacık Şenol , Ozan Tekin"
"10982","SPS","101D","A3","Humanity and Society I - Discussion","0.000","Class","2:40 pm - 4:30 pm","T","Fac.of Arts and Social Sci. 1097","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Burhan İzgin , Melike Ayşe Kocacık Şenol , Kassandra Robertson"
"10983","SPS","101D","A4","Humanity and Society I - Discussion","0.000","Class","2:40 pm - 4:30 pm","T","Fac. of Engin. and Nat. Sci. L035","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Burhan İzgin , Melike Ayşe Kocacık Şenol , Burçin Şenyurt"
"10984","SPS","101D","A5","Humanity and Society I - Discussion","0.000","Class","2:40 pm - 4:30 pm","T","Fac.of Arts and Social Sci. 1080","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Alper Çakmak , Gizem Damla Çakmak , Burhan İzgin , Melike Ayşe Kocacık Şenol"
"10985","SPS","101D","A6","Humanity and Society I - Discussion","0.000","Class","2:40 pm - 4:30 pm","T","Sabancı Business School G042","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Burhan İzgin , Melike Ayşe Kocacık Şenol , Hale Överoğlu"
"10986","SPS","101D","A7","Humanity and Society I - Discussion","0.000","Class","4:40 pm - 6:30 pm","T","Fac.of Arts and Social Sci. G048","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Burhan İzgin , Melike Ayşe Kocacık Şenol , Ozan Tekin"
"10987","SPS","101D","A8","Humanity and Society I - Discussion","0.000","Class","4:40 pm - 6:30 pm","T","Fac.of Arts and Social Sci. 1098","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Burhan İzgin , Fatma Merve Karabulut , Melike Ayşe Kocacık Şenol"
"10988","SPS","101D","A9","Humanity and Society I - Discussion","0.000","Class","4:40 pm - 6:30 pm","T","Fac.of Arts and Social Sci. 1097","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Burhan İzgin , Melike Ayşe Kocacık Şenol , Kassandra Robertson"
"10990","SPS","101D","B1","Humanity and Society I - Discussion","0.000","Class","2:40 pm - 4:30 pm","R","Fac.of Arts and Social Sci. 1103","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Burhan İzgin , Melike Ayşe Kocacık Şenol , Kassandra Robertson"
"10999","SPS","101D","B10","Humanity and Society I - Discussion","0.000","Class","4:40 pm - 6:30 pm","R","Fac.of Arts and Social Sci. 1103","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Burhan İzgin , Melike Ayşe Kocacık Şenol , Kassandra Robertson"
"13117","SPS","101D","B11","Humanity and Society I - Discussion","0.000","Class","4:40 pm - 6:30 pm","R","Fac.of Arts and Social Sci. 1080","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Elif Çam , Burhan İzgin , Melike Ayşe Kocacık Şenol"
"13294","SPS","101D","B12","Humanity and Society I - Discussion","0.000","Class","4:40 pm - 6:30 pm","R","Sabancı Business School G045","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Burhan İzgin , Melike Ayşe Kocacık Şenol , Ulaş Yalvaç"
"13295","SPS","101D","B13","Humanity and Society I - Discussion","0.000","Class","4:40 pm - 6:30 pm","R","Sabancı Business School G041","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Burhan İzgin , Esra Kaliber , Melike Ayşe Kocacık Şenol"
"10991","SPS","101D","B2","Humanity and Society I - Discussion","0.000","Class","2:40 pm - 4:30 pm","R","Fac. of Engin. and Nat. Sci. L063","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Elif Çam , Burhan İzgin , Melike Ayşe Kocacık Şenol"
"10992","SPS","101D","B3","Humanity and Society I - Discussion","0.000","Class","2:40 pm - 4:30 pm","R","Fac.of Arts and Social Sci. 1102","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Burhan İzgin , Melike Ayşe Kocacık Şenol , Burçin Şenyurt"
"10993","SPS","101D","B4","Humanity and Society I - Discussion","0.000","Class","2:40 pm - 4:30 pm","R","Fac.of Arts and Social Sci. 1001","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Alper Çakmak , Gizem Damla Çakmak , Burhan İzgin , Melike Ayşe Kocacık Şenol"
"10994","SPS","101D","B5","Humanity and Society I - Discussion","0.000","Class","2:40 pm - 4:30 pm","R","Fac.of Arts and Social Sci. G052","Sep 28, 2026 - Dec 31, 2026","1st del","Emre Erol (P), Marloes Cornelissen Aydemir , Gizem Damla Çakmak , Burhan İzgin , Melike Ayşe Kocacık Şenol , Ozan Tekin"
